-4.48013	-0.120314	0.856308	-0.00262682	-4.72339	-0.102479	-4.4242	-0.2062	0.9177	-0.3972
-4.08467	-0.352276	1.0012	-0.649592	-4.0768	-0.3777	-4.0471	-0.3386	0.9603	-0.279
-3.66527	-0.371443	0.912726	-0.0310919	-3.56408	-0.350736	-3.6563	-0.4228	0.9877	-0.1565
-3.19682	-0.521783	1.20549	-0.436266	-3.1794	-0.5375	-3.258	-0.4572	0.9995	-0.0314
-2.90523	-0.314051	0.751637	0.594788	-2.94152	-0.287095	-2.8586	-0.4416	0.9956	0.0941
-2.42956	-0.411365	1.27229	-0.471973	-2.402	-0.4564	-2.4643	-0.3759	0.9759	0.2181
-2.08457	-0.329909	1.0968	0.325696	-2.23295	-0.333351	-2.0813	-0.2614	0.9409	0.3387
-1.74933	-0.0765769	0.78331	0.744982	-1.7669	-0.0588	-1.7157	-0.0998	0.891	0.454
-1.64475	0.119536	0.261313	0.466811	-1.73286	0.105997	-1.3732	0.1064	0.8271	0.5621
-1.19622	0.38168	1.24582	0.749172	-1.1319	0.3914	-1.0593	0.3539	0.7501	0.6613
-0.85909	0.789483	0.600212	1.24598	-0.807577	0.732065	-0.7789	0.6388	0.6613	0.7501
-0.297704	1.14983	1.56237	0.910694	-0.2399	1.121	-0.5364	0.9565	0.5621	0.8271
-0.401749	1.80418	-0.349859	1.854	-0.470328	1.56579	-0.3356	1.3022	0.454	0.891
-0.40578	1.86297	0.173244	-0.106378	-0.3905	1.7366	-0.1797	1.6703	0.3388	0.9409
-0.125099	2.18939	0.677518	1.18314	-0.0691888	2.14108	-0.0712	2.055	0.2182	0.9759
-0.0422609	2.48969	0.0287912	0.672228	-0.0702	2.4583	-0.0118	2.4503	0.0941	0.9956
0.0153249	2.82464	0.151159	0.719666	0.0186536	2.91624	-0.0008	2.85	0	1
0.0411287	3.19594	0.041592	0.956272	0.0363	3.2118	0.0274	3.2487	0.1254	0.9921
0.177695	3.5466	0.368644	1.4254	0.167758	3.24847	0.1054	3.6408	0.2487	0.9686
0.371608	4.03515	0.507412	1.19365	0.3773	4.0197	0.2319	4.02	0.3682	0.9298
0.312812	4.22519	-0.11814	0.96682	0.278654	3.81584	0.405	4.3803	0.4818	0.8763
0.705612	4.59396	1.10159	0.924006	0.7539	4.5957	0.6218	4.7162	0.5878	0.809
0.902259	5.15539	0.407335	1.25193	0.889646	5.30036	0.879	5.0222	0.6846	0.7289
1.09897	5.3327	0.471138	0.343595	1.0952	5.274	1.1726	5.2935	0.7705	0.6374
1.34517	5.66631	0.566154	0.615792	1.39725	5.87226	1.4978	5.5259	0.8443	0.5358
1.78439	5.57088	1.0867	-0.332256	1.7975	5.5128	1.8496	5.7157	0.9048	0.4258
2.13986	5.69571	0.981505	0.617954	2.08504	5.64536	2.2224	5.86	0.9511	0.309
2.67744	5.93893	1.35638	0.625735	2.6928	5.9438	2.6104	5.9563	0.9823	0.1874
3.2062	5.90755	1.14296	-0.467525	3.27155	5.98147	3.0073	6.0033	0.998	0.0628
3.28972	6.18818	0.32734	0.719211	3.2734	6.2464	3.4071	6.0002	0.998	-0.0628
3.56526	6.0751	0.931708	0.0511377	3.42854	5.74444	3.8032	5.947	0.9823	-0.1874
4.16625	5.92726	1.44488	-0.355791	4.1807	5.9105	4.1896	5.8445	0.951	-0.309
4.63115	5.29292	1.5405	-1.19579	4.31849	4.90598	4.5601	5.6944	0.9048	-0.4258
4.98272	5.33781	1.02372	0.0748661	4.9805	5.3942	4.9089	5.4991	0.8443	-0.5358
5.32158	5.46722	0.483663	-0.00470367	5.48584	5.66994	5.2305	5.2616	0.7705	-0.6374
5.80162	4.92019	1.05884	-1.30011	5.8073	4.8677	5.5197	4.9857	0.6845	-0.729
5.73804	4.83109	-0.00854429	0.0300444	5.47058	4.77971	5.7721	4.6757	0.5878	-0.809
6.02334	3.92694	0.520724	-2.09858	6.019	3.8467	5.9836	4.3365	0.4817	-0.8763
6.09606	3.82565	0.225436	-0.0781495	6.00787	3.96715	6.151	3.9735	0.3681	-0.9298
6.32434	3.70823	0.597178	-0.267404	6.3449	3.7057	6.2715	3.5924	0.2487	-0.9686
6.36613	3.2585	-0.050874	-1.25402	6.32583	3.19899	6.3433	3.1991	0.1253	-0.9921
6.28419	3.0077	-0.159505	-0.668064	6.2863	3.0292	6.3653	2.8	0	-1
6.27956	2.50318	-0.203376	-1.39532	6.38286	2.497	6.337	2.4012	-0.1253	-0.9921
6.44664	1.92157	0.482606	-1.41426	6.4888	1.9292	6.2591	2.0092	-0.2487	-0.9686
6.3254	1.52808	-0.127582	-0.90498	6.09217	1.50701	6.1325	1.63	-0.3681	-0.9298
5.89277	1.00078	-1.22145	-1.3035	5.8185	0.9811	5.9595	1.2696	-0.4818	-0.8763
5.75963	0.760884	-0.424675	-0.560884	5.97218	0.837348	5.7427	0.9338	-0.5878	-0.809
5.6234	0.56552	-0.329178	-0.487341	5.6299	0.5684	5.4855	0.6278	-0.6846	-0.729
5.32541	0.543977	-1.15898	-0.0494361	5.4584	0.57304	5.1919	0.3565	-0.7705	-0.6374
4.77979	0.175324	-1.39444	-0.947356	4.7626	0.142	4.8667	0.1241	-0.8443	-0.5358
4.47031	-0.126793	-0.819136	-0.736932	4.61005	-0.119427	4.5149	-0.0658	-0.9048	-0.4258
4.01649	-0.102363	-1.18437	0.175717	3.9902	-0.0651	4.1421	-0.21	-0.9511	-0.309
3.59779	-0.24932	-1.30443	-0.401302	3.74881	-0.275281	3.7541	-0.3064	-0.9823	-0.1874
3.13063	-0.545922	-1.15017	-0.807767	3.141	-0.5629	3.3572	-0.3533	-0.998	-0.0628
2.7758	-0.340367	-1.02376	0.649305	2.7796	-0.329806	2.9574	-0.3502	-0.998	0.0628
2.72549	-0.253867	-0.0149814	0.121857	2.7942	-0.2856	2.5612	-0.297	-0.9823	0.1874
2.47218	-0.290023	-1.15206	-0.067518	2.62009	-0.300787	2.1749	-0.1945	-0.9511	0.309
1.72496	-0.0699294	-1.95796	0.709048	1.6698	-0.0346	1.8043	-0.0445	-0.9048	0.4258
1.08445	0.0960038	-1.0239	0.52462	0.829176	0.0579707	1.4556	0.1509	-0.8443	0.5358
1.07054	0.370669	0.0996238	0.701128	1.1452	0.3843	1.134	0.3884	-0.7705	0.6374
0.687134	0.630963	-0.875813	0.738198	0.52254	0.426026	0.8448	0.6643	-0.6845	0.729
0.686171	0.713163	0.226237	-0.0637178	0.7466	0.6818	0.5924	0.9743	-0.5878	0.809
0.496732	1.24628	-0.317688	1.58167	0.292763	1.09525	0.3809	1.3135	-0.4818	0.8763
0.123119	1.73738	-1.04331	1.20893	0.0773	1.7093	0.2135	1.6765	-0.3681	0.9298
0.063642	2.0577	-0.122124	0.981581	0.0376061	1.83451	0.093	2.0576	-0.2487	0.9686
0.368224	2.41137	1.04227	0.883381	0.4214	2.401	0.0212	2.4509	-0.1253	0.9921
-0.0718811	2.96147	-1.13086	1.73979	-0.10493	2.6216	-0.0008	2.85	0	1
